Name,Pstng Date,Weekly_Period,transaction_count,transaction_flow_mean,transaction_flow_total
VN20,2025-05-23,2025-05-W4,62,-110.23130758064515,-6834.3410699999995
VN20,2025-05-24,2025-05-W4,65,-50.17304107692307,-3261.2476699999997
VN20,2025-05-25,2025-05-W4,46,-243.30878999999996,-11192.204339999998
VN20,2025-05-26,2025-06-W1,48,-138.45825208333338,-6645.996100000002
VN20,2025-05-29,2025-06-W1,45,-103.96066955555555,-4678.23013
VN20,2025-05-30,2025-06-W1,53,-6088.527946037736,-322691.98114
VN20,2025-05-31,2025-06-W1,96,-41.26401052083333,-3961.34501
VN20,2025-06-01,2025-06-W1,57,-8.865401228070176,-505.32787
VN20,2025-06-02,2025-06-W2,139,1479.2314656115107,205613.17372
VN20,2025-06-05,2025-06-W2,37,3339.8262629729725,123573.57172999998
VN20,2025-06-06,2025-06-W2,77,443.96032493506493,34184.94502
VN20,2025-06-07,2025-06-W2,101,-68.87084752475248,-6955.9556
VN20,2025-06-08,2025-06-W2,86,-53.62195639534883,-4611.488249999999
VN20,2025-06-09,2025-06-W3,75,1584.1098236,118808.23677
VN20,2025-06-12,2025-06-W3,28,-398.7111885714285,-11163.913279999999
VN20,2025-06-13,2025-06-W3,98,2847.667741938775,279071.43870999996
VN20,2025-06-14,2025-06-W3,145,-24.9514744137931,-3617.96379
VN20,2025-06-15,2025-06-W3,27,-5.446054444444445,-147.04347
VN20,2025-06-16,2025-06-W4,115,482.5504867826088,55493.30598000001
VN20,2025-06-19,2025-06-W4,44,825.6032304545453,36326.54213999999
VN20,2025-06-20,2025-06-W4,149,-168.54228503355702,-25112.80047
VN20,2025-06-21,2025-06-W4,106,-132.46811179245285,-14041.619850000001
VN20,2025-06-22,2025-06-W4,82,-1509.0347019512194,-123740.84555999999
VN20,2025-06-23,2025-06-W5,123,161.96777983739835,19922.03692
VN20,2025-06-26,2025-06-W5,32,-67.62114812499999,-2163.8767399999997
VN20,2025-06-27,2025-06-W5,41,132.3161612195122,5424.9626100000005
VN20,2025-06-28,2025-06-W5,111,-4983.136246846848,-553128.1234000002
VN20,2025-06-29,2025-06-W5,36,-9274.758150555555,-333891.29342
VN20,2025-06-30,2025-07-W1,49,-242.92402795918366,-11903.27737
VN20,2025-07-03,2025-07-W1,24,8013.009401666666,192312.22564
VN20,2025-07-04,2025-07-W1,71,-46.69337577464789,-3315.2296800000004
VN20,2025-07-05,2025-07-W1,76,-34.377845,-2612.71622
VN20,2025-07-06,2025-07-W1,85,-19.128735294117647,-1625.9424999999999
VN20,2025-07-07,2025-07-W2,118,-92.08609144067796,-10866.15879
VN20,2025-07-10,2025-07-W2,15,7014.36777,105215.51655
VN20,2025-07-11,2025-07-W2,90,3211.240344888889,289011.63104
VN20,2025-07-12,2025-07-W2,112,-117.21083044642857,-13127.613010000001
VN20,2025-07-13,2025-07-W2,12,-137.24119499999998,-1646.8943399999998
VN20,2025-07-14,2025-07-W3,86,1832.096965348837,157560.33901999998
VN20,2025-07-17,2025-07-W3,26,9249.173172692306,240478.50248999998
VN20,2025-07-18,2025-07-W3,80,-55.867464749999996,-4469.39718
VN20,2025-07-19,2025-07-W3,64,-596.97881078125,-38206.64389
VN20,2025-07-20,2025-07-W3,62,-2089.6812404838706,-129560.23690999999
VN20,2025-07-21,2025-07-W4,191,144.17655853403141,27537.72268
VN20,2025-07-24,2025-07-W4,28,4959.46713,138865.07964
VN20,2025-07-25,2025-07-W4,80,-35.80146325,-2864.1170599999996
VN20,2025-07-26,2025-07-W4,166,714.6188222891566,118626.7245
VN20,2025-07-27,2025-07-W4,84,-32.37210880952381,-2719.25714
VN20,2025-07-28,2025-08-W1,158,-6262.879611898734,-989534.97868
VN20,2025-07-31,2025-08-W1,16,13703.712789374998,219259.40462999998
VN20,2025-08-01,2025-08-W1,14,1051.803092857143,14725.2433
VN20,2025-08-02,2025-08-W1,133,-45.6090115037594,-6065.99853
VN20,2025-08-03,2025-08-W1,80,-49.854570125,-3988.3656100000003
VN20,2025-08-04,2025-08-W2,79,2171.3411434177215,171535.95033
VN20,2025-08-07,2025-08-W2,28,8535.68389857143,238999.14916
VN20,2025-08-08,2025-08-W2,89,839.6154593258427,74725.77588
VN20,2025-08-09,2025-08-W2,43,-28.767072093023252,-1236.9841
VN20,2025-08-10,2025-08-W2,27,-1486.9209448148147,-40146.865509999996
VN20,2025-08-11,2025-08-W3,230,-36.143901913043486,-8313.097440000001
VN20,2025-08-14,2025-08-W3,26,7314.04185,190165.0881
VN20,2025-08-15,2025-08-W3,103,-45.16329320388349,-4651.8192
VN20,2025-08-16,2025-08-W3,97,-26.10285381443299,-2531.97682
VN20,2025-08-17,2025-08-W3,186,-28.785168387096775,-5354.04132
VN20,2025-08-18,2025-08-W4,110,791.1537181818184,87026.90900000001
VN20,2025-08-21,2025-08-W4,43,670.0100325581395,28810.431399999998
VN20,2025-08-22,2025-08-W4,80,95.19671812499999,7615.73745
VN20,2025-08-23,2025-08-W4,54,-208.51804444444446,-11259.974400000001
VN20,2025-08-24,2025-08-W4,52,-16736.32231326923,-870288.76029
VN20,2025-08-25,2025-08-W5,136,43.55939338235295,5924.077500000001
VN20,2025-08-28,2025-08-W5,75,18.873693599999996,1415.5270199999998
VN20,2025-08-29,2025-08-W5,102,-51.091336176470584,-5211.31629
VN20,2025-08-30,2025-08-W5,89,-36.65506089887641,-3262.30042
VN20,2025-08-31,2025-08-W5,138,1527.3856992753622,210779.2265
VN20,2025-09-05,2025-09-W1,157,-68.49895356687898,-10754.33571
VN20,2025-09-06,2025-09-W1,112,2100.489162767857,235254.78623
VN20,2025-09-07,2025-09-W1,14,-30.23070285714286,-423.22984
VN20,2025-09-08,2025-09-W2,125,1071.5041716,133938.02145
VN20,2025-09-11,2025-09-W2,40,4685.431769500001,187417.27078000002
VN20,2025-09-12,2025-09-W2,63,-143.70503523809523,-9053.41722
VN20,2025-09-13,2025-09-W2,166,-104.62066090361445,-17367.02971
VN20,2025-09-14,2025-09-W2,76,5922.072883026316,450077.53911
VN20,2025-09-15,2025-09-W3,156,856.7264396794872,133649.32459
VN20,2025-09-18,2025-09-W3,40,3549.39875475,141975.95019
VN20,2025-09-19,2025-09-W3,61,-132.6160973770492,-8089.58194
VN20,2025-09-20,2025-09-W3,117,-1126.846201025641,-131841.00552
VN20,2025-09-21,2025-09-W3,64,-451.86062203125005,-28919.079810000003
VN20,2025-09-22,2025-09-W4,89,540.7088356179775,48123.08637
VN20,2025-09-25,2025-09-W4,44,-10930.10986681818,-480924.83413999993
VN20,2025-09-26,2025-09-W4,17,-365.2531558823529,-6209.30365
VN20,2025-09-27,2025-09-W4,49,-151.3840448979592,-7417.818200000001
VN20,2025-09-28,2025-09-W4,9,-59.27397222222222,-533.46575
VN20,2025-09-29,2025-10-W1,128,102.24010296874985,13086.733179999981
VN20,2025-10-02,2025-10-W1,60,2926.0109155000005,175560.65493000002
VN20,2025-10-03,2025-10-W1,154,-177.44680090909094,-27326.807340000003
VN20,2025-10-04,2025-10-W1,120,-14.554353833333332,-1746.52246
VN20,2025-10-05,2025-10-W1,37,-83.26557378378378,-3080.8262299999997
VN20,2025-10-06,2025-10-W2,107,1656.2208656074765,177215.63262
VN20,2025-10-09,2025-10-W2,19,12436.00512736842,236284.09741999998
VN20,2025-10-10,2025-10-W2,126,139.09629388888888,17526.133029999997
VN20,2025-10-11,2025-10-W2,121,-62.9667547107438,-7618.97732
VN20,2025-10-12,2025-10-W2,109,-84.6052076146789,-9221.967630000001
VN20,2025-10-13,2025-10-W3,64,1717.2155376562498,109901.79440999999
VN20,2025-10-16,2025-10-W3,74,2348.840498783784,173814.19691
VN20,2025-10-17,2025-10-W3,186,-80.08964865591398,-14896.674649999999
VN20,2025-10-18,2025-10-W3,42,-147.58817714285712,-6198.703439999999
VN20,2025-10-19,2025-10-W3,134,-55.87073052238806,-7486.67789
VN20,2025-10-20,2025-10-W4,197,-644.0688972588832,-126881.57276
VN20,2025-10-23,2025-10-W4,16,-97.33571875,-1557.3715
VN20,2025-10-24,2025-10-W4,183,-16.471297049180325,-3014.2473599999994
VN20,2025-10-25,2025-10-W4,127,-6428.658024015748,-816439.56905
VN20,2025-10-26,2025-10-W4,116,-60.959891637931044,-7071.347430000001
VN20,2025-10-27,2025-11-W1,198,-88.05757601010102,-17435.40005
VN20,2025-10-30,2025-11-W1,7,1646.6079071428571,11526.25535
VN20,2025-10-31,2025-11-W1,66,-140.59033424242423,-9278.96206
